category,category_label,name,legal_name,town
sadik,Детский сад,2059 detskiy sad s yaselnymi gruppami dlya chasto boleuschih detey,2059 detskiy sad s yaselnymi gruppami dlya chasto boleuschih detey,
sadik,Детский сад,2060 detskiy sad s yaselnymi gruppami,2060 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2061 detskiy sad,2061 detskiy sad,
sadik,Детский сад,2063 detskiy sad s yaselnymi gruppami,2063 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2064 detskiy sad s yaselnymi gruppami i dlya detey s narusheniem rechi,2064 detskiy sad s yaselnymi gruppami i dlya detey s narusheniem rechi,
sadik,Детский сад,2065 detskiy sad,2065 detskiy sad,
sadik,Детский сад,2068 detskiy sad s yaselnymi gruppami,2068 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2069 detskiy sad,2069 detskiy sad,
sadik,Детский сад,2071 detskiy sad,2071 detskiy sad,
sadik,Детский сад,2074 detskiy sad logopedicheskiy s yaselnymi gruppami,2074 detskiy sad logopedicheskiy s yaselnymi gruppami,
sadik,Детский сад,2075 detskiy sad kompensiruuschego tipa s ozdorovitelnymi i yaselnymi gruppami,2075 detskiy sad kompensiruuschego tipa s ozdorovitelnymi i yaselnymi gruppami,
sadik,Детский сад,2078 detskiy sad,2078 detskiy sad,
sadik,Детский сад,2079 detskiy sad,2079 detskiy sad,
sadik,Детский сад,2083 detskiy sad s yaselnoy gruppoy,2083 detskiy sad s yaselnoy gruppoy,
sadik,Детский сад,2084 detskiy sad dlya grupp rannego vozrasta,2084 detskiy sad dlya grupp rannego vozrasta,
sadik,Детский сад,2085 detskiy sad logopedicheskiy s yaselnymi gruppami,2085 detskiy sad logopedicheskiy s yaselnymi gruppami,
sadik,Детский сад,2086 detskiy sad s yaselnymi gruppami,2086 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2090 detskiy sad,2090 detskiy sad,
sadik,Детский сад,2091 detskiy sad,2091 detskiy sad,
sadik,Детский сад,2092 detskiy sad s logopedicheskimi gruppami,2092 detskiy sad s logopedicheskimi gruppami,
sadik,Детский сад,2094 detskiy sad kruglosutochnyy,2094 detskiy sad kruglosutochnyy,
sadik,Детский сад,2095 detskiy sad kompensiruuschego vida,2095 detskiy sad kompensiruuschego vida,
sadik,Детский сад,2096 detskiy sad s hudozhestvennoesteticheskim uklonom,2096 detskiy sad s hudozhestvennoesteticheskim uklonom,
sadik,Детский сад,2097 detskiy sad fizkulturnoozdorovitelnyy,2097 detskiy sad fizkulturnoozdorovitelnyy,
sadik,Детский сад,2098 detskiy sad dlya detey s narusheniem opornodvigatelnogo apparata,2098 detskiy sad dlya detey s narusheniem opornodvigatelnogo apparata,
sadik,Детский сад,2099 detskiy sad logopedicheskiy,2099 detskiy sad logopedicheskiy,
sadik,Детский сад,21 detskiy sad 2563,21 detskiy sad 2563,
sadik,Детский сад,21 detskiy sad 565,21 detskiy sad 565,
sadik,Детский сад,21 detskiy sadnachalnaya shkola,21 detskiy sadnachalnaya shkola,
sadik,Детский сад,21 zhuravlik detskiy sad centr razvitiya rebenka,21 zhuravlik detskiy sad centr razvitiya rebenka,
sadik,Детский сад,2100 detskiy sad s yaselnymi gruppami,2100 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2101 detskiy sad s yaselnymi gruppami,2101 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2103 detskiy sad s yaselnymi gruppami,2103 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2104 detskiy sad logopedicheskiy s yaselnymi gruppami,2104 detskiy sad logopedicheskiy s yaselnymi gruppami,
sadik,Детский сад,2106 detskiy sad kombinirovannogo vida,2106 detskiy sad kombinirovannogo vida,
sadik,Детский сад,2107 detskiy sad dlya detey s narusheniem zreniya,2107 detskiy sad dlya detey s narusheniem zreniya,
sadik,Детский сад,2111 detskiy sad ulybka kompensiruuschego vida dlya chasto boleuschih detey s yaselnymi gruppami,2111 detskiy sad ulybka kompensiruuschego vida dlya chasto boleuschih detey s yaselnymi gruppami,
sadik,Детский сад,2112 detskiy sad dlya detey s narusheniem opornodvigatelnogo apparata,2112 detskiy sad dlya detey s narusheniem opornodvigatelnogo apparata,
sadik,Детский сад,2113 detskiy sad kruglosutochnyy s yaselnymi gruppami,2113 detskiy sad kruglosutochnyy s yaselnymi gruppami,
sadik,Детский сад,2117 detskiy sad,2117 detskiy sad,
sadik,Детский сад,2118 detskiy sad s yaselnymi gruppami,2118 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2125 detskiy sad kompensiruuschego vida logopedicheskiy,2125 detskiy sad kompensiruuschego vida logopedicheskiy,
sadik,Детский сад,2126 detskiy sad s yaselnymi gruppami,2126 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2129 detskiy sad kruglosutochnyy s yaselnymi gruppami,2129 detskiy sad kruglosutochnyy s yaselnymi gruppami,
sadik,Детский сад,2134 detskiy sad s yaselnymi gruppami,2134 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2135 detskiy sad,2135 detskiy sad,
sadik,Детский сад,2139 detskiy sad s yaselnymi gruppami,2139 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2140 detskiy sad,2140 detskiy sad,
sadik,Детский сад,2142 detskiy sad kruglosutochnyy dlya detey s tuberkuleznoy intoksikaciey,2142 detskiy sad kruglosutochnyy dlya detey s tuberkuleznoy intoksikaciey,
sadik,Детский сад,2143 detskiy sad s yaselnymi gruppami,2143 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2145 detskiy sad dlya chasto boleuschih detey s yaselnymi gruppami,2145 detskiy sad dlya chasto boleuschih detey s yaselnymi gruppami,
sadik,Детский сад,2146 detskiy sad kruglosutochnyy s yaselnymi gruppami,2146 detskiy sad kruglosutochnyy s yaselnymi gruppami,
sadik,Детский сад,2147 detskiy sad s yaselnymi gruppami,2147 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2148 detskiy sad s yaselnymi gruppami,2148 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2149 detskiy sad,2149 detskiy sad,
sadik,Детский сад,215 detskiy sad s yaselnoy gruppoy,215 detskiy sad s yaselnoy gruppoy,
sadik,Детский сад,2150 detskiy sad s yaselnymi gruppami,2150 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2151 detskiy sad,2151 detskiy sad,
sadik,Детский сад,2152 detskiy sad kruglosutochnyy s yaselnymi gruppami,2152 detskiy sad kruglosutochnyy s yaselnymi gruppami,
sadik,Детский сад,2153 detskiy sad s yaselnymi gruppami,2153 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2154 detskiy sad s yaselnymi gruppami,2154 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2155 detskiy sad korrekcionnyy dlya detey s narusheniem intellekta,2155 detskiy sad korrekcionnyy dlya detey s narusheniem intellekta,
sadik,Детский сад,2156 detskiy sad dlya detey s narusheniem zreniya kruglosutochnyy s yaselnymi gruppami,2156 detskiy sad dlya detey s narusheniem zreniya kruglosutochnyy s yaselnymi gruppami,
sadik,Детский сад,2157 detskiy sad s yaselnymi gruppami,2157 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2158 detskiy sad s yaselnymi gruppami,2158 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,216 detskiy sad kombinirovannogo vida s logopedicheskimi gruppami,216 detskiy sad kombinirovannogo vida s logopedicheskimi gruppami,
sadik,Детский сад,2160 detskiy sad s yaselnymi gruppami,2160 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2161 detskiy sad s yaselnymi gruppami,2161 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2162 detskiy sad kompensiruuschego vida dlya detey s tyazhelymi narusheniya rechi i zaderzhkoy psih,2162 detskiy sad kompensiruuschego vida dlya detey s tyazhelymi narusheniya rechi i zaderzhkoy psih,
sadik,Детский сад,2163 detskiy sad kombinirovannogo vida s ozdorovitelnymi i yaselnymi gruppami,2163 detskiy sad kombinirovannogo vida s ozdorovitelnymi i yaselnymi gruppami,
sadik,Детский сад,2165 detskiy sad s yaselnymi gruppami,2165 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2168 detskiy sad kompensiruuschego vida dlya detey s narusheniem rechi,2168 detskiy sad kompensiruuschego vida dlya detey s narusheniem rechi,
sadik,Детский сад,2170 svetlyachok detskiy sad s yaselnymi gruppami,2170 svetlyachok detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2171 detskiy sad s yaselnymi gruppami,2171 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2172 detskiy sad s yaselnymi gruppami,2172 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2172 detskiy sad s yaselnymi gruppami 2432,2172 detskiy sad s yaselnymi gruppami 2432,
sadik,Детский сад,2173 detskiy sad ortopedicheskiy,2173 detskiy sad ortopedicheskiy,
sadik,Детский сад,2174 detskiy sad s yaselnymi gruppami,2174 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2176 detskiy sad,2176 detskiy sad,
sadik,Детский сад,2177 detskiy sad kruglosutochnyy s yaselnymi gruppami,2177 detskiy sad kruglosutochnyy s yaselnymi gruppami,
sadik,Детский сад,2180 detskiy sad dlya detey s zaderzhkoy psihicheskogo razvitiya,2180 detskiy sad dlya detey s zaderzhkoy psihicheskogo razvitiya,
sadik,Детский сад,2183 detskiy sad logopedicheskiy,2183 detskiy sad logopedicheskiy,
sadik,Детский сад,2184 detskiy sad,2184 detskiy sad,
sadik,Детский сад,2185 detskiy sad ortopedicheskiy,2185 detskiy sad ortopedicheskiy,
sadik,Детский сад,2186 detskiy sad s yaselnymi gruppami,2186 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,219 detskiy sad s yaselnoy gruppoy,219 detskiy sad s yaselnoy gruppoy,
sadik,Детский сад,2190 detskiy sad kombinirovannogo vida dlya detey s narusheniem opornodvigatelnogo apparata,2190 detskiy sad kombinirovannogo vida dlya detey s narusheniem opornodvigatelnogo apparata,
sadik,Детский сад,2191 detskiy sad logopedicheskiy,2191 detskiy sad logopedicheskiy,
sadik,Детский сад,2192 rosinka detskiy sad s yaselnymi gruppami,2192 rosinka detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2194 detskiy sad kruglosutochnyy s yaselnymi gruppami,2194 detskiy sad kruglosutochnyy s yaselnymi gruppami,
sadik,Детский сад,2195 detskiy sad,2195 detskiy sad,
sadik,Детский сад,2196 detskiy sad ortopedicheskiy,2196 detskiy sad ortopedicheskiy,
sadik,Детский сад,2198 detskiy sad logopedicheskiy s yaselnymi gruppami,2198 detskiy sad logopedicheskiy s yaselnymi gruppami,
sadik,Детский сад,22 detskiy sad 2861,22 detskiy sad 2861,
sadik,Детский сад,22 detskiy sad logopedicheskiy kruglosutochnyy,22 detskiy sad logopedicheskiy kruglosutochnyy,
sadik,Детский сад,22 kolosok detskiy sad,22 kolosok detskiy sad,
sadik,Детский сад,22 teremok detskiy sad,22 teremok detskiy sad,
sadik,Детский сад,22 zhuravushka detskiy sad centr razvitiya rebenka,22 zhuravushka detskiy sad centr razvitiya rebenka,
sadik,Детский сад,2201 detskiy sad s logopedicheskoy gruppoy,2201 detskiy sad s logopedicheskoy gruppoy,
sadik,Детский сад,2204 detskiy sad kompensiruuschego vida dlya detey s narusheniem rechi,2204 detskiy sad kompensiruuschego vida dlya detey s narusheniem rechi,
sadik,Детский сад,2209 detskiy sad s yaselnymi gruppami,2209 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2210 detskiy sad s gruppami dlya chasto boleuschih detey,2210 detskiy sad s gruppami dlya chasto boleuschih detey,
sadik,Детский сад,2211 detskiy sad logopedicheskiy s yaselnymi gruppami,2211 detskiy sad logopedicheskiy s yaselnymi gruppami,
sadik,Детский сад,2213 detskiy sad,2213 detskiy sad,
sadik,Детский сад,2214 detskiy sad solnyshko,2214 detskiy sad solnyshko,
sadik,Детский сад,2219 detskiy sad s yaselnymi gruppami,2219 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2220 detskiy sad kompensiruuschego vida logopedicheskiy,2220 detskiy sad kompensiruuschego vida logopedicheskiy,
sadik,Детский сад,2224 detskiy sad,2224 detskiy sad,
sadik,Детский сад,2228 detskiy sad,2228 detskiy sad,
sadik,Детский сад,2229 detskiy sad kombinirovannogo vida,2229 detskiy sad kombinirovannogo vida,
sadik,Детский сад,2230 detskiy sad dlya detey s narusheniem zreniya,2230 detskiy sad dlya detey s narusheniem zreniya,
sadik,Детский сад,2232 detskiy sad s yaselnymi gruppami,2232 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2233 detskiy sad s yaselnymi gruppami,2233 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2234 detskiy sad s yaselnymi gruppami,2234 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2235 detskiy sad kruglosutochnyy s yaselnymi gruppami,2235 detskiy sad kruglosutochnyy s yaselnymi gruppami,
sadik,Детский сад,2237 detskiy sad s yaselnymi gruppami,2237 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2239 detskiy sad s yaselnymi gruppami,2239 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2240 detskiy sad s yaselnymi gruppami,2240 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2241 detskiy sad s yaselnymi gruppami,2241 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2242 detskiy sad,2242 detskiy sad,
sadik,Детский сад,2243 detskiy sad,2243 detskiy sad,
sadik,Детский сад,2243 detskiy sad 1936,2243 detskiy sad 1936,
sadik,Детский сад,2244 detskiy sad,2244 detskiy sad,
sadik,Детский сад,2245 detskiy sad solnyshko dlya detey s narusheniem zreniya s yaselnymi gruppami,2245 detskiy sad solnyshko dlya detey s narusheniem zreniya s yaselnymi gruppami,
sadik,Детский сад,2246 detskiy sad kruglosutochnyy s yaselnymi gruppami dlya detey s narusheniem rechi,2246 detskiy sad kruglosutochnyy s yaselnymi gruppami dlya detey s narusheniem rechi,
sadik,Детский сад,2247 detskiy sad s yaselnymi gruppami,2247 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2248 detskiy sad kombinirovannogo vida s yaselnymi gruppami,2248 detskiy sad kombinirovannogo vida s yaselnymi gruppami,
sadik,Детский сад,2249 detskiy sad logopedicheskiy s yaselnymi gruppami,2249 detskiy sad logopedicheskiy s yaselnymi gruppami,
sadik,Детский сад,2250 detskiy sad s yaselnymi gruppami,2250 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2251 detskiy sad,2251 detskiy sad,
sadik,Детский сад,2252 detskiy sad s yaselnymi gruppami,2252 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2254 detskiy sad s yaselnymi gruppami,2254 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2255 detskiy sad,2255 detskiy sad,
sadik,Детский сад,2256 detskiy sad s yaselnymi gruppami,2256 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2257 detskiy sad s yaselnymi gruppami,2257 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2259 detskiy sad s yaselnymi gruppami,2259 detskiy sad s yaselnymi gruppami,
sadik,Детский сад,2262 detskiy sad logopedicheskiy s yaselnymi gruppami,2262 detskiy sad logopedicheskiy s yaselnymi gruppami,
sadik,Детский сад,2263 detskiy sad,2263 detskiy sad,
sadik,Детский сад,2266 detskiy sad,2266 detskiy sad,
sadik,Детский сад,2269 detskiy sad ortopedicheskiy,2269 detskiy sad ortopedicheskiy,
sadik,Детский сад,2272 detskiy sad logopedicheskiy,2272 detskiy sad logopedicheskiy,
sadik,Детский сад,2273 detskiy sad,2273 detskiy sad,
sadik,Детский сад,2277 detskiy sad logopedicheskiy,2277 detskiy sad logopedicheskiy,
sadik,Детский сад,2280 detskiy sad,2280 detskiy sad,
sadik,Детский сад,2282 detskiy sad dlya detey s narusheniem opornodvigatelnogo apparata,2282 detskiy sad dlya detey s narusheniem opornodvigatelnogo apparata,
sadik,Детский сад,2286 detskiy sad,2286 detskiy sad,
sadik,Детский сад,2287 detskiy sad logopedicheskiy s yaselnymi gruppami,2287 detskiy sad logopedicheskiy s yaselnymi gruppami,
sadik,Детский сад,2289 detskiy sad,2289 detskiy sad,
sadik,Детский сад,2295 detskiy sad,2295 detskiy sad,
sadik,Детский сад,2299 detskiy sad,2299 detskiy sad,
sadik,Детский сад,23 detskiy sad 2485,23 detskiy sad 2485,
sadik,Детский сад,23 kalinushka detskiy sad centr razvitiya rebenka,23 kalinushka detskiy sad centr razvitiya rebenka,
sadik,Детский сад,23 romashka detskiy sad 184,23 romashka detskiy sad 184,
sadik,Детский сад,23 yagodka detskiy sad,23 yagodka detskiy sad,
sadik,Детский сад,2304 detskiy sad,2304 detskiy sad,
sadik,Детский сад,2306 detskiy sad,2306 detskiy sad,
