category,category_label,name,legal_name,town,url,website
sadik,Детский сад,Дошкольный учебный корпус №1,409,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-409/about/,http://sch1293.mskobr.ru/dou_edu/doshkol_noe_strukturnoe_podrazdelenie_1/
sadik,Детский сад,Дошкольный учебный корпус №2,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа с углубленным изучением иностранного языка № 1293""",Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2605/about/,http://sch1293.mskobr.ru/dou_edu/doshkol_noe_strukturnoe_podrazdelenie_2/
sadik,Детский сад,Дошкольный учебный корпус №3,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа с углубленным изучением иностранного языка № 1293""",Москва,https://moskva.fulledu.ru/sadik/1298-detskiy-sad-kruglosutochnyy-protivotuberkuleznyy/about/,http://sch1293.mskobr.ru/dou_edu/doshkol_noe_strukturnoe_podrazdelenie_3/
sadik,Детский сад,Дошкольный учебный корпус №4,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа с углубленным изучением иностранного языка № 1293""",Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-827-logopedicheskiy-s-yaselnymi-gruppami/about/,http://sch1293.mskobr.ru/dou_edu/doshkol_noe_strukturnoe_podrazdelenie_4/
sadik,Детский сад,Другальки,Другальки,Сергиев Посад,https://moskva.fulledu.ru/sadik/detskiy-sad-detskiy-centr-razvitiya-drugalki/about/,
sadik,Детский сад,ДС 1105,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 606,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-1105-kombinirovannogo-vida-logopedicheskiy/about/,http://sch1411.mskobr.ru/dou_edu/ds_1105/
sadik,Детский сад,ДС 1350,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 606,Москва,https://moskva.fulledu.ru/sadik/1350-detskiy-sad/about/,http://sch1411.mskobr.ru/dou_edu/ds_1350/
sadik,Детский сад,ДС 1879,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 606,Москва,https://moskva.fulledu.ru/sadik/1879-nachalnaya-shkoladetskiy-sad-kompensiruuschego-vida-dlya-detey-s-narusheniem-zreniya/about/,http://sch1411.mskobr.ru/dou_edu/ds_1879/
sadik,Детский сад,ДС 370,370,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-1058-kombinirovannogo-vida-s-ortopedicheskimi-i-yaselnymi-gruppami/about/,http://sch1411.mskobr.ru/dou_edu/ds_370/
sadik,Детский сад,ДС 939,939,Москва,https://moskva.fulledu.ru/sadik/939-detskiy-sad-s-yaselnymi-gruppami/about/,http://sch1411.mskobr.ru/dou_edu/ds_939/
sadik,Детский сад,Дубравушка,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа с углубленным изучением английского языка № 1944""",Москва,https://moskva.fulledu.ru/sadik/2382-detskiy-sad/about/,http://schusz1944.mskobr.ru/dou_edu/dubravushka/
sadik,Детский сад,Дубравушка,Дубравушка,поселок Дубровицы,https://moskva.fulledu.ru/sadik/mdou-crr-detskiy-sad-29-dubravushka/about/,http://sad29podr.edumsko.ru
sadik,Детский сад,Дубранивский детский сад №12,Дубранивский детский сад №12,деревня Дубранивка,https://moskva.fulledu.ru/sadik/mbdou-dubranivskiy-detskiy-sad-12/about/,http://dou12.edumsko.ru
sadik,Детский сад,ДШО №2,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 2044""",Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2702/about/,http://sch2044sv-new.mskobr.ru/dou_edu/gbou_detskij_sad_2702/
sadik,Детский сад,Дюймовочка,Дюймовочка,Лосино-Петровский,https://moskva.fulledu.ru/sadik/2-duymovochka-detskiy-sad/about/,http://golp-ds2.edumsko.ru
sadik,Детский сад,Дюймовочка,Дюймовочка,Луховицы,https://moskva.fulledu.ru/sadik/12-duymovochka-detskiy-sad/about/,http://ds12lmr.edumsko.ru
sadik,Детский сад,Дюймовочка,Дюймовочка,Воскресенск,https://moskva.fulledu.ru/sadik/mdou-detskiy-sad-obscherazvivauschego-vida-15-duymovochka/about/,http://vos-ds15-dyuimovochka.edumsko.ru
sadik,Детский сад,Дюймовочка,Дюймовочка,Пушкино,https://moskva.fulledu.ru/sadik/mbdou-detskiy-sad-53-duymovochka/about/,http://push-duimovochka53.edumsko.ru
sadik,Детский сад,Дюймовочка,Дюймовочка,Балашиха,https://moskva.fulledu.ru/sadik/mbdou-detskiy-sad-27-k-v/about/,http://zddou27.edumsko.ru
sadik,Детский сад,Дюймовочка,Дюймовочка,Пущино,https://moskva.fulledu.ru/sadik/detskiy-sad-mbdou-crr-ds-5-duymovochka-9431-5865/about/,http://mbdou5-psn.edumsko.ru
sadik,Детский сад,Дюймовочка,Дюймовочка,Люберцы,https://moskva.fulledu.ru/sadik/detskiy-sad-mdou-100-duymovochka-1703-1049/about/,http://lubmdou100.edumsko.ru
sadik,Детский сад,Дюймовочка,Дюймовочка,Химки,https://moskva.fulledu.ru/sadik/detskiy-sad-mbdou-ds-55-duymovochka-6952-4622/about/,http://ds55himki.edumsko.ru
sadik,Детский сад,Единство,Единство,Москва,https://moskva.fulledu.ru/sadik/1363-detskiy-sad-dlya-detey-s-narusheniem-opornodvigatelnogo-apparata-s-yaselnymi-gruppami/about/,http://sch1158.mskobr.ru/dou_edu/doshkol_noe_otdelenie_1363/
sadik,Детский сад,Екатерининский,детский сад № 1456,Москва,https://moskva.fulledu.ru/sadik/1456-detskiy-sad-s-yaselnymi-gruppami/about/,http://karamzin.mskobr.ru/dou_edu/gbou_shkola_1106/
sadik,Детский сад,Жар-птица,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа с углубленным изучением английского языка № 1228""",Москва,https://moskva.fulledu.ru/sadik/1949-detskiy-sad-sanatornogo-tipa-protivotuberkuleznyy/about/,http://sch1228.mskobr.ru/dou_edu/zhar-ptica/
sadik,Детский сад,Жар-птица,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 2009,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2393-s-logopedicheskimi-gruppami/about/,http://sch2009uz.mskobr.ru/dou_edu/strukturnoe_podrazdelenie_8_doshkol_noe_otdelenie_quot_zhar-ptica_quot/
sadik,Детский сад,Жар-птица,"Муниципальное дошкольное образовательное учреждение детский сад комбинированного вида №22 ""Жар-птица""",,https://moskva.fulledu.ru/sadik/detskiy-sad-mdou-ds-kombinirovannogo-vida-22-zhar-ptica/about/,
sadik,Детский сад,Жар-птица,Жар-птица,Химки,https://moskva.fulledu.ru/sadik/detskiy-sad-mbdou-15-zhar-ptica/about/,http://ds15himki.edumsko.ru
sadik,Детский сад,Жар-птица,Жар-птица,Красногорск,https://moskva.fulledu.ru/sadik/detskiy-sad-50-4727-313546/about/,http://sad50krasnogorsk.edumsko.ru
sadik,Детский сад,Жар-птица,"Муниципальное Дошкольное Образовательное Учреждение Детский Сад №54 ""жар-Птица""",Подольск,https://moskva.fulledu.ru/sadik/mdou-detskiy-sad-54-zhar-ptica/about/,
sadik,Детский сад,Жар-птица,Жар-птица,Пушкино,https://moskva.fulledu.ru/sadik/chastnyy-detskiy-sad-zhar-ptica/about/,http://fb-sad.ru
sadik,Детский сад,Жемчужина,Жемчужина,Щелково,https://moskva.fulledu.ru/sadik/madou-detskiy-sad-58-zhemchuzhina-schmr-mo/about/,http://ds58-schel.edumsko.ru
sadik,Детский сад,Жемчужинка,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Гимназия № 1538""",Москва,https://moskva.fulledu.ru/sadik/2380-detskiy-sad/about/,http://gym1538sz.mskobr.ru/dou_edu/doshkol_noe_otdelenie_po_adresu2/
sadik,Детский сад,Жемчужинка,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Гимназия № 1538""",Москва,https://moskva.fulledu.ru/sadik/2458-detskiy-sad/about/,http://gym1538sz.mskobr.ru/dou_edu/doshkol_noe_otdelenie_po_adresu4/
sadik,Детский сад,Жемчужинка,"МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ЦЕНТР ДЕТСТВА ""ЖЕМЧУЖИНКА""",Клин,https://moskva.fulledu.ru/sadik/detskiy-sad-mou-cdzhemchuzhinka/about/,https://bus.gov.ru/agency/63857
sadik,Детский сад,Жемчужинка,Жемчужинка,Домодедово,https://moskva.fulledu.ru/sadik/detskiy-sad-s-1-3306-57458/about/,http://domoddou1.edumsko.ru
sadik,Детский сад,Жемчужинка,"Государственное бюджетное образовательное учреждение города Москвы Центр развития ребенка - детский сад № 2484 ""Жемчужинка""",Москва,https://moskva.fulledu.ru/sadik/gou-crr-detskiy-sad-2484-zhemchuzhinka/about/,https://ou.mosuzedu.ru
sadik,Детский сад,Жемчужинка,"Муниципальное Дошкольное Образовательное Учреждение Детский Сад Комбинированного Вида №2 ""жемчужинка""",Дмитров,https://moskva.fulledu.ru/sadik/detskiy-sad-mdou-2-zhemchuzhinka-6662-325/about/,
sadik,Детский сад,Жемчужинка,"Муниципальное Дошкольное Образовательное Учреждение ""детский Сад Комбинированного Вида №6 ""жемчужинка""",Егорьевск,https://moskva.fulledu.ru/sadik/mdou-detskiy-sad-6-zhemchuzhinka-2247-920/about/,
sadik,Детский сад,Живописная 9-4,212,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-212-3704-30735/about/,http://gym1517sz.mskobr.ru/dou_edu/ul_zhivopisnaya_d_9_k_4/
sadik,Детский сад,Жукова 49-2,207,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-207-s-yaselnoy-gruppoy/about/,http://gym1517sz.mskobr.ru/dou_edu/d_s1/
sadik,Детский сад,Жукова 53-2,182,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-182-s-yaselnymi-gruppami/about/,http://gym1517sz.mskobr.ru/dou_edu/strukturnoe_podrazdelenie/
sadik,Детский сад,Журавлик,Журавлик,Воскресенск,https://moskva.fulledu.ru/sadik/mdou-crr-detskiy-sad-40-zhuravlik/about/,http://vos-ds40-juravlik.edumsko.ru
sadik,Детский сад,Журавлик,"Муниципальное дошкольное образовательное учреждение Семеновский детский сад комбинированного вида ""Журавлик"" Ступинского муниципального района",село Семеновское,https://moskva.fulledu.ru/sadik/detskiy-sad-mdou-semenovskiy-ds-kombinirovannogo-vida-zhuravlik/about/,
sadik,Детский сад,Журавлик,"Муниципальное Автономное Дошкольное Образовательное Учреждение Детский Сад Общеразвивающего Вида №25 ""журавлик""",,https://moskva.fulledu.ru/sadik/madou-detskiy-sad-obscherazvivauschego-vida-25-zhuravlik/about/,
sadik,Детский сад,Журавлик,"Муниципальное Автономное Дошкольное Образовательное Учреждение Семеновский Детский Сад Комбинированного Вида ""журавлик"" Ступинского Муниципального Района",село Семеновское,https://moskva.fulledu.ru/sadik/detskiy-sad-madou-semenovskiy-ds-kombinirovannogo-vida-zhuravlik/about/,
sadik,Детский сад,Журавлик,Журавлик,Пушкино,https://moskva.fulledu.ru/sadik/mbdou-detskiy-sad-70-zhuravlik/about/,http://push-zhuravlik70.edumsko.ru
sadik,Детский сад,Журавушка,3,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-3-8257-442582/about/,http://2123.mskobr.ru/dou_edu/doshkol_noe_otdelenie/
sadik,Детский сад,Журавушка,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 1191,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2264-kombinirovannogo-vida-logopedicheskiy/about/,http://sch1191sz.mskobr.ru/dou_edu/sfsf1/
sadik,Детский сад,Журавушка,Журавушка,Видное,https://moskva.fulledu.ru/sadik/detskiy-sad-mdou-ds-1-zhuravushka/about/,http://lends1-zhuravuschka.edumsko.ru
sadik,Детский сад,Журавушка,Журавушка,Павловский Посад,https://moskva.fulledu.ru/sadik/mdou-detskiy-sad-20-zhuravushka/about/,http://ppds20.edumsko.ru
sadik,Детский сад,Журавушка,"Муниципальное Автономное Дошкольное Образовательное Учреждение Центр Развития Ребенка  - Детский Сад №22 ""журавушка"" Ступинского Муниципального Района",Ступино,https://moskva.fulledu.ru/sadik/detskiy-sad-madou-crr-ds-22-zhuravushka/about/,
sadik,Детский сад,Журавушка,"Муниципальное Дошкольное Образовательное Учреждение - Детский Сад Общеразвивающего Вида №31 ""журавушка""",Клин,https://moskva.fulledu.ru/sadik/detskiy-sad-mdou-ds-31-zhuravushka/about/,
sadik,Детский сад,Журавушка,"Государственное Бюджетное Образовательное Учреждение Города Москвы Центр Развития Ребенка - Детский Сад № 1182 ""журавушка""",,https://moskva.fulledu.ru/sadik/mdou-crr-detskiy-sad-26-zhuravushka-5464-331/about/,
sadik,Детский сад,Загадка,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 117""",Москва,https://moskva.fulledu.ru/sadik/1511-detskiy-sad/about/,http://sch117.mskobr.ru/dou_edu/doshkol_noe_otdelenie_6_zagadka/
sadik,Детский сад,Загорские дали,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ ДОШКОЛЬНОЕ ОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ ""ДЕТСКИЙ САД ""ЗАГОРСКИЕ ДАЛИ"" УПРАВЛЕНИЯ ДЕЛАМИ ПРЕЗИДЕНТА РОССИЙСКОЙ ФЕДЕРАЦИИ",поселок Загорские Дали,https://moskva.fulledu.ru/sadik/fgbdou-detskiy-sad-zagorskie-dali/about/,https://bus.gov.ru/agency/223614
sadik,Детский сад,Загоряночка,Загоряночка,поселок городского типа Загорянский,https://moskva.fulledu.ru/sadik/mbdou-detskiy-sad-21-zagoryanochka-obscherazvivauschego-vida-schmr-mo/about/,http://ds21-schel.edumsko.ru
sadik,Детский сад,Зайка моя,Зайка моя,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-centr-razvitiya-rebenka-zayka-moya-nosovihinskoe/about/,
sadik,Детский сад,Зайка моя,Зайка моя,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-centr-razvitiya-rebenka-zayka-moya/about/,
sadik,Детский сад,Зайка моя,Зайка моя,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-centr-razvitiya-rebenka-zayka-moyanikitinskaya/about/,
sadik,Детский сад,Затейники 777,Затейники 777,Москва,https://moskva.fulledu.ru/sadik/ooo-zateyniki-777/about/,http://zateyniki777.ru/
sadik,Детский сад,Звездочет,Звездочет,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-detskiy-centr-zvezdochet/about/,http://www.ds-stargazer.ru
sadik,Детский сад,Звездочка,Звездочка,Куровское,https://moskva.fulledu.ru/sadik/30-zvezdochka-detskiy-sad-centr-razvitiya-rebenka/about/,http://ozr-dou30.edumsko.ru
sadik,Детский сад,Звездочка,"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранных языков № 1240 ""Мультипрофильный образовательный комплекс ""Пресненский""",Москва,https://moskva.fulledu.ru/sadik/652-detskiy-sad-s-yaselnoy-gruppoy-detey-s-zaderzhkoy-psihicheskogo-razvitiya/about/,http://sch1240.mskobr.ru/dou_edu/doshkol_noe_obrazovanie/
sadik,Детский сад,Звездочка,Звездочка,село Орудьево,https://moskva.fulledu.ru/sadik/detskiy-sad-mdou-86-zvezdochka/about/,http://dmdou86.edumsko.ru
sadik,Детский сад,Звездочка,Звездочка,Егорьевск,https://moskva.fulledu.ru/sadik/mdou-detskiy-sad-26-zvezdochka/about/,http://egords26.edumsko.ru
sadik,Детский сад,Звездочка,Государственное бюджетное образовательное учреждение города Москвы лицей № 1524,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-2543/about/,http://lyc1524uv.mskobr.ru/dou_edu/d_c_2543/
sadik,Детский сад,Звездочка,Звездочка,Домодедово,https://moskva.fulledu.ru/sadik/detskiy-sad-madou-ds-6-zvezdochka/about/,http://domoddou6.edumsko.ru
sadik,Детский сад,Звездочка,"Муниципальное Дошкольное Образовательное Учреждение Детский Сад Комбинированного Вида № 2 ""звездочка"" Муниципального Образования Люберецкий Муниципальный Район Московской Области",Люберцы,https://moskva.fulledu.ru/sadik/detskiy-sad-mdou-2-zvezdochka/about/,http://zvezdochka-sadik
sadik,Детский сад,Звездочка,Звездочка,деревня Федурново,https://moskva.fulledu.ru/sadik/mbdou-detskiy-sad-22-4605-1483/about/,http://bal-ds22.edumsko.ru
sadik,Детский сад,Звездочка,"Муниципальное Казенное Дошкольное Образовательное Учреждение Детский Сад №15 ""звездочка""",поселок городского типа Белоомут,https://moskva.fulledu.ru/sadik/mkdou-detskiy-sad-15-zvezdochka-271-6048/about/,
sadik,Детский сад,Звездочка,"Муниципальное Дошкольное Образовательное Учреждение  Детский Сад Комбинированного Вида №26 ""звездочка""",Клин,https://moskva.fulledu.ru/sadik/detskiy-sad-mdou-ds-26-zvezdochka/about/,
sadik,Детский сад,Звездочка,"Муниципальное Бюджетное Дошкольное Образовательное Учреждение Детский Сад № 33 ""звездочка""",Мытищи,https://moskva.fulledu.ru/sadik/detskiy-sad-mbdou-33-zvezdochka/about/,http://detsad33.ru/
sadik,Детский сад,Звездочка,Звездочка,Краснознаменск,https://moskva.fulledu.ru/sadik/detskiy-sad-mbdou-8-zvezdochka/about/,http://krasnoznamenskdou8.edumsko.ru
sadik,Детский сад,ЗВЕЗДОЧКА (здание №7),"Государственное бюджетное образовательное учреждение города Москвы центр лечебной педагогики и дифференцированного обучения ""Возрождение""",Москва,https://moskva.fulledu.ru/sadik/1330-detskiy-sad/about/,http://lyc507u.mskobr.ru/dou_edu/zvezdochka_zdanie_7/
sadik,Детский сад,Звёздный,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 633,Москва,https://moskva.fulledu.ru/sadik/1559-detskiy-sad-s-yaselnymi-gruppami/about/,http://sch633v.mskobr.ru/dou_edu/ctrukturnoe_podrazdelenie_1_d_s_1559/
sadik,Детский сад,Звёздочка,Звёздочка,село Подхожее,https://moskva.fulledu.ru/sadik/mdou-detskiy-sad-n-13-zvezdochka/about/,http://sprds13.edumsko.ru
sadik,Детский сад,Звёздочка,Звёздочка,Жуковский,https://moskva.fulledu.ru/sadik/detskiy-sad-19-8545-668837/about/,http://zhukds19.edumsko.ru
sadik,Детский сад,Звёздочка,Звёздочка,Пушкино,https://moskva.fulledu.ru/sadik/mbdou-detskiy-sad-8-zvzdochka/about/,http://push-zvezdochka8.edumsko.ru
sadik,Детский сад,Звёздочка,"Муниципальное бюджетное дошкольное образовательное учреждение детский сад № 29 ""Звёздочка"" комбинированного вида",Королев,https://moskva.fulledu.ru/sadik/detskiy-sad-mbdou-ds-29-zvzdochka/about/,http://detsad-korolev.ru/
sadik,Детский сад,Звёздочка,Звёздочка,Лосино-Петровский,https://moskva.fulledu.ru/sadik/detskiy-sad-lmdou-ds-5-zvezdochka/about/,http://golp-ds5.edumsko.ru
sadik,Детский сад,Звёздочка,"Муниципальное Бюджетное Дошкольное Образовательное Учреждение Детский Сад №3 ""звёздочка"" Комбинированного Вида",Ногинск,https://moskva.fulledu.ru/sadik/mbdou-detskiy-sad-3-zvzdochka-kombinirovannogo-vida/about/,
sadik,Детский сад,"Здание ""Д.А.Р.""",1742,Москва,https://moskva.fulledu.ru/sadik/1742-detskiy-sad-kompensiruuschego-vida-dlya-detey-s-narusheniem-intellekta-kruglosutochnyy/about/,http://sch1158.mskobr.ru/dou_edu/doshkol_noe_otdelenie_1742/
sadik,Детский сад,"Здание ""ЛУЧИК"" по адресу: улица Екатерины Будановой, дом 6, корпус 2",Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 887,Москва,https://moskva.fulledu.ru/sadik/2069-detskiy-sad/about/,http://sch887.mskobr.ru/dou_edu/podrazdelenie_5_detskij_sad_808/
sadik,Детский сад,"Здание ""Мечта""","Здание ""Мечта""",Москва,https://moskva.fulledu.ru/sadik/1415-detskiy-sad-kombinirovannogo-vida-logopedicheskiy-s-yaselnymi-gruppami/about/,http://sch1158.mskobr.ru/dou_edu/doshkol_noe_otdelenie_1415/
sadik,Детский сад,"Здание ""РАДУГА"" по адресу: Рублевское шоссе, дом 95, корпус 2",Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 887,Москва,https://moskva.fulledu.ru/sadik/251-detskiy-sad-s-yaselnoy-gruppoy-kruglosutochnyy/about/,http://sch887.mskobr.ru/dou_edu/podrazdelenie_3_detskij_sad_251/
sadik,Детский сад,"Здание ""СКАЗКА"" по адресу: улица Молдавская, дом 10",685 комбинированного вида,Москва,https://moskva.fulledu.ru/sadik/685-detskiy-sad-kombinirovannogo-vida/about/,http://sch887.mskobr.ru/dou_edu/podrazdelenie_1_detskij_sad_685/
sadik,Детский сад,"Здание ""ТЕРЕМОК"" по адресу: улица Ивана Франко, дом 28, корпус 1",764,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-1774-yaslisad/about/,http://sch887.mskobr.ru/dou_edu/podrazdelenie_6_detskij_sad_764/
sadik,Детский сад,"Здание ""ЁЛОЧКИ"" по адресу: Ельнинская улица, дом 12, корпус 3",Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 887,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-823-dlya-slepyh-i-slabovidyaschih-detey/about/,http://sch887.mskobr.ru/dou_edu/podrazdelenie_1_detskij_sad_823/
sadik,Детский сад,Здание 05/1,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Гимназия № 1532""",Москва,https://moskva.fulledu.ru/sadik/920-detskiy-sad/about/,http://gym1532uz.mskobr.ru/dou_edu/doshkol_noe_otdelenie_gosudarstvennogo_byudzhetnogo_obrazovatel_nogo_uchrezhdeniya_goroda_moskvy_gimnaziya_1532/
sadik,Детский сад,Здание 05/3 ш,Здание 05/3 ш,Москва,https://moskva.fulledu.ru/sadik/1616-nachalnaya-shkoladetskiy-sad-kompensiruuschego-vida-dlya-detey-s-narusheniem-zreniya/about/,http://gym1532uz.mskobr.ru/primary_edu/gbou_gimnaziya_1532_zdanie_08_1616/
sadik,Детский сад,Здание 05/4,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Гимназия № 1532""",Москва,https://moskva.fulledu.ru/sadik/1616-nachalnaya-shkoladetskiy-sad-kompensiruuschego-vida-dlya-detey-s-narusheniem-zreniya-2404-907473/about/,http://gym1532uz.mskobr.ru/dou_edu/795/
sadik,Детский сад,Здание 05/5,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Гимназия № 1532""",Москва,https://moskva.fulledu.ru/sadik/975-detskiy-sad-s-yaselnymi-gruppami/about/,http://gym1532uz.mskobr.ru/dou_edu/gbou_gimnaziya_1532_zdanie_10_975/
sadik,Детский сад,Здание 05/7,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Гимназия № 1532""",Москва,https://moskva.fulledu.ru/sadik/1380-detskiy-sad/about/,http://gym1532uz.mskobr.ru/dou_edu/1380/
sadik,Детский сад,Здание 05/8,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Гимназия № 1532""",Москва,https://moskva.fulledu.ru/sadik/1701-detskiy-sad-kompensiruuschego-vida/about/,http://gym1532uz.mskobr.ru/dou_edu/1701/
sadik,Детский сад,"Здание 1, 2","Государственное бюджетное образовательное учреждение города Москвы центр образования № 1828 ""Сабурово""",Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-1768-centr-razvitiya-rebenka/about/,http://cou1828.mskobr.ru/dou_edu/zdanie_1/
sadik,Детский сад,Здание 10. Детский сад,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 2113""",Москва,https://moskva.fulledu.ru/sadik/900-detskiy-sad-s-yaselnymi-gruppami/about/,http://sch2113.mskobr.ru/dou_edu/zdanie_10_detskij_sad/
sadik,Детский сад,Здание 11,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов № 1794,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-735-logopedicheskiy/about/,http://sch1794s.mskobr.ru/dou_edu/strukturnoe_podrazdelenie_11/
sadik,Детский сад,Здание 2,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов № 1794,Москва,https://moskva.fulledu.ru/sadik/1262-detskiy-sad-1518-360949/about/,http://sch1794s.mskobr.ru/dou_edu/strukturnoe_podrazdelenie_2/
sadik,Детский сад,"Здание 2 ""Теремок"" Начальная школа","Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 979""",Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-1114-kombinirovannogo-vida-dlya-detey-s-narusheniem-opornodvigatelnogo-apparata-s-yasel/about/,http://sch979u.mskobr.ru/primary_edu/zdanie_1_nachal_naya_shkola/
sadik,Детский сад,Здание 3,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов № 1794,Москва,https://moskva.fulledu.ru/sadik/1823-nachalnaya-shkoladetskiy-sad/about/,http://sch1794s.mskobr.ru/dou_edu/strukturnoe_podrazdelenie_3/
sadik,Детский сад,"Здание 3 ""Теремок""","Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 14""",Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-1412-s-yaselnymi-gruppami/about/,http://sch14.mskobr.ru/dou_edu/zdanie_3_quot_teremok_quot/
sadik,Детский сад,Здание 3. Детский сад,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 935,Москва,https://moskva.fulledu.ru/sadik/2472-detskiy-sad/about/,http://sch935u.mskobr.ru/dou_edu/zdanie_3_detskij_sad/
sadik,Детский сад,Здание 4,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением иностранного (английского) языка № 1245,Москва,https://moskva.fulledu.ru/sadik/742-detskiy-sad-s-yaselnoy-gruppoy/about/,http://sch1245u.mskobr.ru/dou_edu/zdanie_3/
sadik,Детский сад,Здание 4,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 508""",Москва,https://moskva.fulledu.ru/sadik/1972-detskiy-sad/about/,http://sch508u.mskobr.ru/dou_edu/doshkol_noe_otdelenie_zdanie_2_quot_semicvetik_quot/
sadik,Детский сад,Здание 4,1351,Москва,https://moskva.fulledu.ru/sadik/detskiy-sad-1351-kombinirovannogo-vida-logopedicheskiy-s-yaselnymi-gruppami/about/,http://gum1573.mskobr.ru/dou_edu/podrazdelenie_3/
sadik,Детский сад,Здание 4 (дошкольное образование),Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением отдельных предметов № 1794,Москва,https://moskva.fulledu.ru/sadik/1826-nachalnaya-shkoladetskiy-sad/about/,http://sch1794s.mskobr.ru/dou_edu/strukturnoe_podrazdelenie_4/
sadik,Детский сад,Здание 4 - дошкольные группы,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 843,Москва,https://moskva.fulledu.ru/sadik/1297-detskiy-sad/about/,http://sch843.mskobr.ru/dou_edu/doshkol_noe_otdelenie/
sadik,Детский сад,Здание 4. Детский сад,"Государственное бюджетное общеобразовательное учреждение города Москвы ""Школа № 2113""",Москва,https://moskva.fulledu.ru/sadik/748-detskiy-sad/about/,http://sch2113.mskobr.ru/dou_edu/zdanie_4_detskij_sad/
sadik,Детский сад,Здание 4. Детский сад,Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа № 935,Москва,https://moskva.fulledu.ru/sadik/1498-detskiy-sad-7253-909708/about/,http://sch935u.mskobr.ru/dou_edu/zdanie_4_detskij_sad/
